Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
,Saint Lucia,13.9094,-60.9789,22-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,21-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,20-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,19-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,18-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,17-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,16-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,15-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,14-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,13-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,12-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,11-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,10-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,09-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,08-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,07-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,06-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,05-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,04-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,03-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,02-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,01-02-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,31-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,30-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,29-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,28-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,27-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,26-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,25-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,24-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,23-01-2020,0,LCA,19,419,29
,Saint Lucia,13.9094,-60.9789,22-01-2020,0,LCA,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,15-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,14-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,13-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,12-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,11-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,10-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,09-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,08-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,07-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,06-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,05-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,04-05-2020,17,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,03-05-2020,16,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,02-05-2020,16,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,01-05-2020,16,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,30-04-2020,16,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,29-04-2020,16,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,28-04-2020,15,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,27-04-2020,15,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,26-04-2020,14,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,25-04-2020,14,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,24-04-2020,14,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,23-04-2020,13,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,22-04-2020,13,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,21-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,20-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,19-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,18-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,17-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,16-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,15-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,14-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,13-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,12-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,11-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,10-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,09-04-2020,12,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,08-04-2020,8,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,07-04-2020,8,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,06-04-2020,7,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,05-04-2020,7,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,04-04-2020,7,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,03-04-2020,3,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,02-04-2020,2,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,01-04-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,31-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,30-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,29-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,28-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,27-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,26-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,25-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,24-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,23-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,22-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,21-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,20-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,19-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,18-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,17-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,16-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,15-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,14-03-2020,1,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,13-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,12-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,11-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,10-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,09-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,08-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,07-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,06-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,05-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,04-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,03-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,02-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,01-03-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,29-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,28-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,27-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,26-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,25-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,24-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,23-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,22-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,21-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,20-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,19-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,18-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,17-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,16-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,15-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,14-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,13-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,12-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,11-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,10-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,09-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,08-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,07-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,06-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,05-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,04-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,03-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,02-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,01-02-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,31-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,30-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,29-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,28-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,27-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,26-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,25-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,24-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,23-01-2020,0,VCT,19,419,29
,Saint Vincent and the Grenadines,12.9843,-61.2872,22-01-2020,0,VCT,19,419,29
,San Marino,43.9424,12.4578,15-05-2020,652,SMR,150,39,
,San Marino,43.9424,12.4578,14-05-2020,648,SMR,150,39,
,San Marino,43.9424,12.4578,13-05-2020,643,SMR,150,39,
,San Marino,43.9424,12.4578,12-05-2020,638,SMR,150,39,
,San Marino,43.9424,12.4578,11-05-2020,628,SMR,150,39,
,San Marino,43.9424,12.4578,10-05-2020,628,SMR,150,39,
,San Marino,43.9424,12.4578,09-05-2020,637,SMR,150,39,
,San Marino,43.9424,12.4578,08-05-2020,623,SMR,150,39,
,San Marino,43.9424,12.4578,07-05-2020,622,SMR,150,39,
,San Marino,43.9424,12.4578,06-05-2020,608,SMR,150,39,
,San Marino,43.9424,12.4578,05-05-2020,589,SMR,150,39,
,San Marino,43.9424,12.4578,04-05-2020,582,SMR,150,39,
,San Marino,43.9424,12.4578,03-05-2020,582,SMR,150,39,
,San Marino,43.9424,12.4578,02-05-2020,580,SMR,150,39,
,San Marino,43.9424,12.4578,01-05-2020,580,SMR,150,39,
,San Marino,43.9424,12.4578,30-04-2020,569,SMR,150,39,
,San Marino,43.9424,12.4578,29-04-2020,563,SMR,150,39,
,San Marino,43.9424,12.4578,28-04-2020,553,SMR,150,39,
,San Marino,43.9424,12.4578,27-04-2020,538,SMR,150,39,
,San Marino,43.9424,12.4578,26-04-2020,538,SMR,150,39,
,San Marino,43.9424,12.4578,25-04-2020,513,SMR,150,39,
,San Marino,43.9424,12.4578,24-04-2020,513,SMR,150,39,
,San Marino,43.9424,12.4578,23-04-2020,501,SMR,150,39,
,San Marino,43.9424,12.4578,22-04-2020,488,SMR,150,39,
,San Marino,43.9424,12.4578,21-04-2020,476,SMR,150,39,
,San Marino,43.9424,12.4578,20-04-2020,462,SMR,150,39,
,San Marino,43.9424,12.4578,19-04-2020,461,SMR,150,39,
,San Marino,43.9424,12.4578,18-04-2020,455,SMR,150,39,
,San Marino,43.9424,12.4578,17-04-2020,435,SMR,150,39,
,San Marino,43.9424,12.4578,16-04-2020,426,SMR,150,39,
,San Marino,43.9424,12.4578,15-04-2020,372,SMR,150,39,
,San Marino,43.9424,12.4578,14-04-2020,371,SMR,150,39,
,San Marino,43.9424,12.4578,13-04-2020,356,SMR,150,39,
,San Marino,43.9424,12.4578,12-04-2020,356,SMR,150,39,
,San Marino,43.9424,12.4578,11-04-2020,356,SMR,150,39,
,San Marino,43.9424,12.4578,10-04-2020,344,SMR,150,39,
,San Marino,43.9424,12.4578,09-04-2020,333,SMR,150,39,
,San Marino,43.9424,12.4578,08-04-2020,279,SMR,150,39,
,San Marino,43.9424,12.4578,07-04-2020,279,SMR,150,39,
,San Marino,43.9424,12.4578,06-04-2020,266,SMR,150,39,
,San Marino,43.9424,12.4578,05-04-2020,266,SMR,150,39,
,San Marino,43.9424,12.4578,04-04-2020,259,SMR,150,39,
,San Marino,43.9424,12.4578,03-04-2020,245,SMR,150,39,
,San Marino,43.9424,12.4578,02-04-2020,245,SMR,150,39,
,San Marino,43.9424,12.4578,01-04-2020,236,SMR,150,39,
,San Marino,43.9424,12.4578,31-03-2020,236,SMR,150,39,
,San Marino,43.9424,12.4578,30-03-2020,230,SMR,150,39,
,San Marino,43.9424,12.4578,29-03-2020,224,SMR,150,39,
,San Marino,43.9424,12.4578,28-03-2020,224,SMR,150,39,
,San Marino,43.9424,12.4578,27-03-2020,223,SMR,150,39,
,San Marino,43.9424,12.4578,26-03-2020,208,SMR,150,39,
,San Marino,43.9424,12.4578,25-03-2020,208,SMR,150,39,
,San Marino,43.9424,12.4578,24-03-2020,187,SMR,150,39,
,San Marino,43.9424,12.4578,23-03-2020,187,SMR,150,39,
,San Marino,43.9424,12.4578,22-03-2020,175,SMR,150,39,
,San Marino,43.9424,12.4578,21-03-2020,144,SMR,150,39,
,San Marino,43.9424,12.4578,20-03-2020,144,SMR,150,39,
,San Marino,43.9424,12.4578,19-03-2020,119,SMR,150,39,
,San Marino,43.9424,12.4578,18-03-2020,119,SMR,150,39,
,San Marino,43.9424,12.4578,17-03-2020,109,SMR,150,39,
,San Marino,43.9424,12.4578,16-03-2020,109,SMR,150,39,
,San Marino,43.9424,12.4578,15-03-2020,101,SMR,150,39,
,San Marino,43.9424,12.4578,14-03-2020,80,SMR,150,39,
,San Marino,43.9424,12.4578,13-03-2020,80,SMR,150,39,
,San Marino,43.9424,12.4578,12-03-2020,69,SMR,150,39,
,San Marino,43.9424,12.4578,11-03-2020,62,SMR,150,39,
,San Marino,43.9424,12.4578,10-03-2020,51,SMR,150,39,
,San Marino,43.9424,12.4578,09-03-2020,36,SMR,150,39,
,San Marino,43.9424,12.4578,08-03-2020,36,SMR,150,39,
,San Marino,43.9424,12.4578,07-03-2020,23,SMR,150,39,
,San Marino,43.9424,12.4578,06-03-2020,21,SMR,150,39,
,San Marino,43.9424,12.4578,05-03-2020,21,SMR,150,39,
,San Marino,43.9424,12.4578,04-03-2020,16,SMR,150,39,
,San Marino,43.9424,12.4578,03-03-2020,10,SMR,150,39,
,San Marino,43.9424,12.4578,02-03-2020,8,SMR,150,39,
,San Marino,43.9424,12.4578,01-03-2020,1,SMR,150,39,
,San Marino,43.9424,12.4578,29-02-2020,1,SMR,150,39,
,San Marino,43.9424,12.4578,28-02-2020,1,SMR,150,39,
,San Marino,43.9424,12.4578,27-02-2020,1,SMR,150,39,
,San Marino,43.9424,12.4578,26-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,25-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,24-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,23-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,22-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,21-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,20-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,19-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,18-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,17-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,16-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,15-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,14-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,13-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,12-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,11-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,10-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,09-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,08-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,07-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,06-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,05-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,04-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,03-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,02-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,01-02-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,31-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,30-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,29-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,28-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,27-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,26-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,25-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,24-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,23-01-2020,0,SMR,150,39,
,San Marino,43.9424,12.4578,22-01-2020,0,SMR,150,39,
,Sao Tome and Principe,0.18636,6.613081,15-05-2020,235,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,14-05-2020,235,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,13-05-2020,220,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,12-05-2020,208,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,11-05-2020,208,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,10-05-2020,208,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,09-05-2020,208,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,08-05-2020,208,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,07-05-2020,187,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,06-05-2020,174,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,05-05-2020,174,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,04-05-2020,23,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,03-05-2020,16,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,02-05-2020,16,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,01-05-2020,16,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,30-04-2020,14,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,29-04-2020,8,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,28-04-2020,8,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,27-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,26-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,25-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,24-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,23-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,22-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,21-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,20-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,19-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,18-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,17-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,16-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,15-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,14-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,13-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,12-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,11-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,10-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,09-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,08-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,07-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,06-04-2020,4,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,05-04-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,04-04-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,03-04-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,02-04-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,01-04-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,31-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,30-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,29-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,28-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,27-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,26-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,25-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,24-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,23-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,22-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,21-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,20-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,19-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,18-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,17-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,16-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,15-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,14-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,13-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,12-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,11-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,10-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,09-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,08-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,07-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,06-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,05-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,04-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,03-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,02-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,01-03-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,29-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,28-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,27-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,26-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,25-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,24-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,23-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,22-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,21-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,20-02-2020,0,STP,2,202,17
,Sao Tome and Principe,0.18636,6.613081,19-02-2020,0,STP,2,202,17
